Study.ID,Reference,Site,Lat,Long,Shape,Source,Checked,Notes,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.92965192,-124.7945902,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.86604263,-124.7560962,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.86297713,-124.7945902,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.86783541,-124.8282724,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.86318925,-124.8691723,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.89504179,-124.9052605,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.82997502,-124.9124781,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.89673193,-124.9413486,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.86815701,-124.9413486,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.82857227,-124.9774368,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.83345793,-125.0207425,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.80170802,-125.0207425,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.82563678,-125.0616424,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.93188263,-125.0207425,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.89855207,-125.0231484,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.89865471,-125.0592366,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.86383246,-125.0953247,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.83208256,-125.0953247,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.80349396,-125.090513,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.89725881,-125.1266011,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.80044213,-125.1338187,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.83230836,-125.1747186,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.79897781,-125.1771245,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.8990858,-125.2108068,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.89760094,-125.2468949,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.86732905,-125.2084009,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.86743169,-125.244489,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.83397797,-125.2035891,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.80701108,-125.2108068,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.76572936,-125.2084009,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.76265701,-125.244489,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.86437303,-125.2853889,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.82944813,-125.2853889,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.86617264,-125.3599711,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.83442274,-125.3599711,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.802666,-125.3575652,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.79643918,-125.400871,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.76784374,-125.3936534,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.82670423,-125.4369591,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.76924649,-125.3286947,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.73122871,-125.3575652,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.73103712,-125.2902007,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.69768604,-125.2853889,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.80036687,-125.6655174,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.80205016,-125.6991997,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.76871276,-125.6991997,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.70044363,-125.6967938,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.70066943,-125.7761877,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.76679682,-125.5837176,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.73654545,-125.5524412,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.73323361,-125.5043237,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.69991674,-125.5115413,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.69525005,-125.5452236,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.69824029,-125.4802649,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.70446026,-125.4345533,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.67429101,-125.4321474,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.66656566,-125.5067296,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.66678462,-125.5837176,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.63016275,-125.5452236,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.79948416,-124.7969961,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.79800615,-124.8354901,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.76444979,-124.758502,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.76455243,-124.7945902,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.76468244,-124.8403018,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.73100291,-124.720008,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.72973017,-124.8306783,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.6975834,-124.6911375,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.67206715,-124.6502376,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.66582665,-124.6887316,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.62453809,-124.6839199,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.70729996,-124.758502,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.66919324,-124.7560962,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.66781786,-124.8306783,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.66634669,-124.8715782,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.63139443,-124.8619547,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.63311193,-124.9076664,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.63480207,-124.9437545,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.63172288,-124.9774368,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.66180317,-124.9485663,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.76329338,-124.9100722,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.73152979,-124.9052605,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.70158635,-124.9822485,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.7318514,-125.0183367,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.73356206,-125.0616424,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.76687893,-125.0544248,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.70179847,-125.0568307,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.67322356,-125.0568307,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.66361647,-125.0279602,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.63829182,-125.0544248,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.59787228,-124.7969961,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.59479309,-124.8306783,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.56144885,-124.8282724,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.70042994,-125.1338187,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.69735759,-125.1699069,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.70064206,-125.2084009,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.66709938,-125.1362246,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.66560769,-125.1699069,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.63069648,-125.1747186,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.66444444,-125.3190712,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.62477074,-125.323883,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.62962218,-125.3551594,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.59789965,-125.3647829,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.60125939,-125.4297415,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.60296321,-125.4706414,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.60310007,-125.5187589,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.56637555,-125.4441768,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.53143013,-125.4369591,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.53470776,-125.4730473,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.53641158,-125.5139472,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.56740879,-125.2493008,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.56593078,-125.2877948,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.53099905,-125.2853889,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.59872077,-125.0953247,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.56367955,-125.0544248,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.56813412,-124.9461604,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.56666295,-124.9870603,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.53322291,-124.9509721,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.53151909,-124.9100722,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.49965286,-124.8691723,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.49976918,-124.9100722,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.50313577,-124.9774368,,,,,
172,"Keller, Aimee A.; Wallace, John R.; Horness, Beth H.; Hamel, Owen S.; Stewart, Ian J.","Deep depth of Cape Flattery, Washington",47.49859225,-125.0544248,,,,,
