"x","y","location_key","QC","Study.ID","Reference","Collector","coral","plant","algae","fish","inverts","mobile.inverts","sessile.inverts","marine.mammals","phytoplankton","zooplankton","mesh.size","mesh.size.units","Descriptor.of.Taxa.Sampled","Sys","Lat","Long","Loc","Event.","Event.type","A.priori.","Year.of.Event","Notes","Vis","Trwl","Line","Drdg","Trp","Source","Site","SiSz","SiSz..units.","PltSz","PltSz..units.","Expected.Change.Direction","Event.Notes","PlotSize","SiteSize","SiteSizeUnits","PlotSizeUnits","id","taxa","n1","sub1","I1","ind1_error","ind1_error_type","P1","T1","T1m","SppR1","SppR1.Error","SppR1.Error.Type","Shan1","Shan1.Error","Shan1.Error.Type","Simps1","Simps1.Error","Simps1.Error.Type","Even1","Even1.Error","Even1.Error.Type","SppR1.SD","Shan1.SD","Simps1.SD","Even1.SD","n2","sub2","I2","ind2_error","ind2_error_type","P2","T2","T2m","SppR2","SppR2.Error","SppR2.Error.Type","Shan2","Shan2.Error","Shan2.Error.Type","Simps2","Simps2.Error","Simps2.Error.Type","Even2","Even2.Error","Even2.Error.Type","Event.type.2","SppR2.SD","Shan2.SD","Simps2.SD","Even2.SD","Duration","yi.SppR.MD","vi.SppR.MD","yi.SppR.SMD","vi.SppR.SMD","yi.SppR.ROM","vi.SppR.ROM","yi.SppR.SMDH","vi.SppR.SMDH","yi.Shan.MD","vi.Shan.MD","yi.Shan.SMD","vi.Shan.SMD","yi.Shan.ROM","vi.Shan.ROM","yi.Shan.SMDH","vi.Shan.SMDH","yi.Even.MD","vi.Even.MD","yi.Even.SMD","vi.Even.SMD","yi.Even.ROM","vi.Even.ROM","yi.Even.SMDH","vi.Even.SMDH","rich_ROM_uw","rich_ROM_w","shan_ROM_uw","shan_ROM_w","rich_SMD_uw","rich_SMD_w","shan_SMD_uw","shan_SMD_w","Study.ID.y","Reference.y","Site.y","Shape","Source.y","Checked","Notes.y","mean_imps","raster_vel","raster_lin"
-14.89361702,66.98275862,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope","No",NA,"No",NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,115142544,NA,NA,"m^3","146","fish",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",5.53345572948456,-3.22478063852558,-0.0199919988825283
-15.19148936,66.86206897,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope","No",NA,"No",NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,115142544,NA,NA,"m^3","146","fish",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",5.90939172108968,-5.72782318169828,-0.0291644282654567
-14.93617021,66.77586207,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope","No",NA,"No",NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,115142544,NA,NA,"m^3","146","fish",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",5.98492876688639,-3.22478063852558,-0.0199919988825283
-28.25531915,65.67241379,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope","No",NA,"No",NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,115142544,NA,NA,"m^3","146","fish",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",4.07737286885579,-0.627933156434217,-0.0107027270089318
-27.91489362,65.72413793,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope","No",NA,"No",NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,115142544,NA,NA,"m^3","146","fish",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",4.10162591934204,-1.80145935307473,-0.0300603659713292
-17.0212766,66.68965517,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope","No",NA,"No",NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,115142544,NA,NA,"m^3","146","fish",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",5.26713252067566,-7.45252335970446,-0.046549952800403
-28.72340426,64.44827586,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope","No",NA,"No",NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,115142544,NA,NA,"m^3","146","fish",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",3.98030948638916,-1.92213644410702,-0.0253028314407414
-28.17021277,64.37931034,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope","No",NA,"No",NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,115142544,NA,NA,"m^3","146","fish",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",4.09888803958893,-1.92213644410702,-0.0253028314407414
-27.74468085,64.36206897,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope","No",NA,"No",NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,115142544,NA,NA,"m^3","146","fish",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",4.21866846084595,-2.72137555439225,-0.0341036525445317
-27.53191489,64.43103448,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope","No",NA,"No",NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,115142544,NA,NA,"m^3","146","fish",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",4.26595234870911,-2.72137555439225,-0.0341036525445317
-27.44680851,64.48275862,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope","No",NA,"No",NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,115142544,NA,NA,"m^3","146","fish",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",4.25820887088776,-2.72137555439225,-0.0341036525445317
-28.08510638,64.5,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope","No",NA,"No",NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,115142544,NA,NA,"m^3","146","fish",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",4.07145500183105,-1.92213644410702,-0.0253028314407414
-27.91489362,64.62068966,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope","No",NA,"No",NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,115142544,NA,NA,"m^3","146","fish",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",4.23242012659709,-2.72137555439225,-0.0341036525445317
-12.12765957,65.98275862,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope","No",NA,"No",NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,115142544,NA,NA,"m^3","146","fish",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",4.79077124595642,-0.616282568704787,-0.00611524134526989
-20.46808511,66.53448276,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope","No",NA,"No",NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,115142544,NA,NA,"m^3","146","fish",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",4.89918887615204,-3.27154945565013,-0.0331454730040978
-20.80851064,66.37931034,"319_All 264 stations","JD",319,"Stefansdottir et al","JD",0,0,0,1,0,0,0,0,0,0,40,"mm","pelagic and semi-pelagic fishes","pelagic",65.5,-18,"Icelandic continental shelf and slope","No",NA,"No",NA,"Capelin excluded because of inconsistent sampling, Myctophidae excluded because of uncertainty of IDs, and Paralepididae were combined to family level. Lat/Long falls in the middle of Iceland because that is the centroid of the coastal sampling area. Some data taken from the original masters thesis this paper came from: See Stefansdottir 2008. Approximation of trawled volume. Assumed trawl to be spherical (only vertical height 4-6 m given) towed for an average of 3 nm = 5556 m.",0,1,0,0,0,"Appendix","All 264 stations",NA,NA,115142544,"m^3",NA,NA,115142544,NA,NA,"m^3","146","fish",1,264,NA,NA,NA,NA,1998,10,100,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,264,NA,NA,NA,NA,2007,10,116,NA,NA,NA,NA,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,NA,NA,NA,0.148420005118273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,319,"Stefansdottir et al","All 264 stations","point","Figure 1 + webplot digitizer","Using google maps","I'm missing 5 stations but they overlap so much that it's too hard to tell where the points are. This is good enough for our purposes",4.91552384694417,-3.27154945565013,-0.0331454730040978
