"id","x","y","location_key","QC","Study.ID","Reference","Collector","coral","plant","algae","fish","inverts","mobile.inverts","sessile.inverts","marine.mammals","phytoplankton","zooplankton","mesh.size","mesh.size.units","Descriptor.of.Taxa.Sampled","Sys","Lat","Long","Loc","Event.","Event.type","A.priori.","Year.of.Event","Notes","Vis","Trwl","Line","Drdg","Trp","Source","Site","SiSz","SiSz..units.","PltSz","PltSz..units.","Expected.Change.Direction","Event.Notes","Year","SiteSize","SiteSizeUnits","PlotSize","PlotSizeUnits","Taxa","n1","sub1","I1","ind1_error","ind1_error_type","P1","T1","T1m","SppR1","SppR1.Error","SppR1.Error.Type","Shan1","Shan1.Error","Shan1.Error.Type","Simps1","Simps1.Error","Simps1.Error.Type","Even1","Even1.Error","Even1.Error.Type","SppR1.SD","Shan1.SD","Simps1.SD","Even1.SD","n2","sub2","I2","ind2_error","ind2_error_type","P2","T2","T2m","SppR2","SppR2.Error","SppR2.Error.Type","Shan2","Shan2.Error","Shan2.Error.Type","Simps2","Simps2.Error","Simps2.Error.Type","Even2","Even2.Error","Even2.Error.Type","Event.type.2","SppR2.SD","Shan2.SD","Simps2.SD","Even2.SD","Duration","yi.SppR.MD","vi.SppR.MD","yi.SppR.SMD","vi.SppR.SMD","yi.SppR.ROM","vi.SppR.ROM","yi.SppR.SMDH","vi.SppR.SMDH","yi.Shan.MD","vi.Shan.MD","yi.Shan.SMD","vi.Shan.SMD","yi.Shan.ROM","vi.Shan.ROM","yi.Shan.SMDH","vi.Shan.SMDH","yi.Even.MD","vi.Even.MD","yi.Even.SMD","vi.Even.SMD","yi.Even.ROM","vi.Even.ROM","yi.Even.SMDH","vi.Even.SMDH","rich_ROM_uw","rich_ROM_w","shan_ROM_uw","shan_ROM_w","rich_SMD_uw","rich_SMD_w","shan_SMD_uw","shan_SMD_w","Study.ID.y","Reference.y","Site.y","Shape","Source.y","Checked","Notes.y","mean_imps","raster_vel","raster_lin","mean_invs"
"218",148.1,-15,"347_5",NA,347,"de Loma, et al., 2009","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All sizes of reef fish","coral reef",-15,148.1,"South Pacific",NA,NA,NA,NA,"5",1,0,0,0,0,"Figure 1","5",250,"m^2",25,"m^2",NA,NA,NA,250,"m^2",25,"m^2","Mixed inverts",4,NA,NA,NA,NA,NA,1987,10,29,3.7,"SD",1.97,0.18,"SD","SD",NA,NA,NA,NA,NA,3.7,0.18,NA,NA,12,NA,NA,NA,NA,NA,1991,10,14.1,6.1,"SD",1.7,0.72,"SD",NA,NA,NA,NA,NA,NA,NA,6.1,0.72,NA,NA,4,-14.9,6.52333333333333,-2.48327466832554,0.526041242031687,-0.721121032602351,0.0196665286775777,-2.79194202242786,0.532169960689281,-0.27,0.0513,-0.396545277146782,0.33824733823419,-0.147405291687727,0.017035241620282,-0.486346524386079,0.196584179834848,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,3.2736673951149,46.6754736981876,0.0821394532324,NA
"219",148.1,-15,"347_6",NA,347,"de Loma, et al., 2009","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All sizes of reef fish","coral reef",-15,148.1,"South Pacific",NA,NA,NA,NA,"6",1,0,0,0,0,"Figure 1","6",250,"m^2",25,"m^2",NA,NA,NA,250,"m^2",25,"m^2","Mixed inverts",8,NA,NA,NA,NA,NA,1987,10,26,7,"SD",2.73,0.48,"SD","SD",NA,NA,NA,NA,NA,7,0.48,NA,NA,12,NA,NA,NA,NA,NA,1991,10,19.5,7.6,"SD",2.42,0.76,"SD",NA,NA,NA,NA,NA,NA,NA,7.6,0.76,NA,NA,4,-6.5,10.9383333333333,-0.844316852143811,0.226155107003684,-0.287682072451781,0.0217189896997589,-0.851979734434717,0.229348246630324,-0.31,0.0769333333333333,-0.446243686346456,0.213311669023435,-0.120534069028273,0.012083196180091,-0.467063795201287,0.19972138947406,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,3.2736673951149,46.6754736981876,0.0821394532324,NA
"22",7.91,54.18,"88_10 m",NA,88,"WehKamp, 2013","AH",0,0,0,0,0,1,0,0,0,0,NA,NA,"demersal hardbottom fish","subtidal",54.18,7.91,"North Sea","Yes","Construction",NA,NA,"2010; 10 m; July",1,0,0,0,0,"Figure 6","10 m",189,"m^3",2,"m^2","Negative","",NA,189,"m^3",2,"m^2","Plants",6,NA,NA,NA,NA,NA,2009,8,1.46,NA,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,2011,8,1.23,NA,NA,0.92,NA,NA,NA,NA,NA,NA,NA,NA,"Construction",NA,NA,NA,NA,2,-0.23,NA,NA,NA,-0.171422266335919,NA,NA,NA,0.0900000000000001,NA,NA,NA,0.102947969252442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2.77739350001017,49.9062490825671,0.161119250858056,NA
"220",148.1,-15,"347_7",NA,347,"de Loma, et al., 2009","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All sizes of reef fish","coral reef",-15,148.1,"South Pacific",NA,NA,NA,NA,"7",1,0,0,0,0,"Figure 1","7",250,"m^2",25,"m^2",NA,NA,NA,250,"m^2",25,"m^2","Mixed inverts",4,NA,NA,NA,NA,NA,1987,10,29.8,6.8,"SD",3.09,0.79,"SD","SD",NA,NA,NA,NA,NA,6.8,0.79,NA,NA,9,NA,NA,NA,NA,NA,1991,10,29.03,6.7,"SD",2.41,0.53,"SD",NA,NA,NA,NA,NA,NA,NA,6.7,0.53,NA,NA,4,-0.77,16.5477777777778,-0.106440364680936,0.361546863081627,-0.0261786154748203,0.0189359503494455,-0.106081393962701,0.399612505840808,-0.68,0.187236111111111,-1.03334937650452,0.402180762415814,-0.24854434340709,0.0217146687874118,-0.940077808880167,0.529884303435159,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,3.2736673951149,46.6754736981876,0.0821394532324,NA
"221",148.1,-15,"347_8",NA,347,"de Loma, et al., 2009","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"All sizes of reef fish","coral reef",-15,148.1,"South Pacific",NA,NA,NA,NA,"8",1,0,0,0,0,"Figure 1","8",250,"m^2",25,"m^2",NA,NA,NA,250,"m^2",25,"m^2","Mixed inverts",4,NA,NA,NA,NA,NA,1987,10,24,11.1,"SD",2.9,0.29,"SD","SD",NA,NA,NA,NA,NA,11.1,0.29,NA,NA,9,NA,NA,NA,NA,NA,1991,10,22.3,9,"SD",2.26,0.58,"SD",NA,NA,NA,NA,NA,NA,NA,9,0.58,NA,NA,4,-1.7,39.8025,-0.164366948784441,0.362150207028523,-0.0734671518818725,0.0715746541567797,-0.156455053932439,0.435112138380244,-0.64,0.0584027777777778,-1.15055789425529,0.412025859881617,-0.249345923708234,0.00981807067463736,-1.29800436168423,0.356271721447035,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,3.2736673951149,46.6754736981876,0.0821394532324,NA
"222",-74.37,39.52,"448_Day Time Summer",NA,448,"Hagan and Able, 2010","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"Pelagic fish","estuarine mudflat",39.52,-74.37,"New Jersey",NA,NA,NA,NA,NA,0,1,0,0,0,"Figure 7","Day Time Summer",5,"km^2",98,"m^3",NA,NA,NA,5e+06,"m^2",98,"m^3","Mixed inverts",40,NA,NA,NA,NA,NA,1995,8,3.14,0.3,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89736659610103,NA,NA,NA,24,NA,NA,NA,NA,NA,1996,8,2.08,0.1,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.489897948556636,NA,NA,NA,1,-1.06,0.1,-0.68254856284802,0.0703062958904627,-0.411854906206935,0.011439549889922,-0.755691448908241,0.0585455347582697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,3.39902096986771,9.30777146704319,0.0779493791403043,0.18828970938921
"223",-74.37,39.52,"448_Day Time Fall",NA,448,"Hagan and Able, 2010","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"Pelagic fish","estuarine mudflat",39.52,-74.37,"New Jersey",NA,NA,NA,NA,NA,0,1,0,0,0,"Figure 7","Day Time Fall",5,"km^2",98,"m^3",NA,NA,NA,5e+06,"m^2",98,"m^3","Mixed inverts",88,NA,NA,NA,NA,NA,1995,8,4.45,0.5,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.69041575982343,NA,NA,NA,88,NA,NA,NA,NA,NA,1996,8,6.07,0.15,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.40712472794703,NA,NA,NA,1,1.62,0.2725,0.465828719896085,0.0233437397621592,0.310454508893258,0.0132353365646366,0.465828719896085,0.0238394732101408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,3.39902096986771,9.30777146704319,0.0779493791403043,0.18828970938921
"224",-74.37,39.52,"448_Night Time Summer",NA,448,"Hagan and Able, 2010","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"Pelagic fish","estuarine mudflat",39.52,-74.37,"New Jersey",NA,NA,NA,NA,NA,0,1,0,0,0,"Figure 7","Night Time Summer",5,"km^2",98,"m^3",NA,NA,NA,5e+06,"m^2",98,"m^3","Mixed inverts",40,NA,NA,NA,NA,NA,1995,11,1.95,0.2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26491106406735,NA,NA,NA,24,NA,NA,NA,NA,NA,1996,11,1.36,0.17,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83282651254628,NA,NA,NA,1,-0.59,0.0689,-0.518453550469673,0.0687666204478746,-0.360344672827695,0.0261443951347798,-0.544248732818626,0.06294862578623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,3.39902096986771,9.30777146704319,0.0779493791403043,0.18828970938921
"225",-74.37,39.52,"448_Night Time Fall",NA,448,"Hagan and Able, 2010","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"Pelagic fish","estuarine mudflat",39.52,-74.37,"New Jersey",NA,NA,NA,NA,NA,0,1,0,0,0,"Figure 7","Night Time Fall",5,"km^2",98,"m^3",NA,NA,NA,5e+06,"m^2",98,"m^3","Mixed inverts",88,NA,NA,NA,NA,NA,1995,11,2.49,0.2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87616630392937,NA,NA,NA,88,NA,NA,NA,NA,NA,1996,11,2.74,0.2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87616630392937,NA,NA,NA,1,0.25,0.08,0.132675127809427,0.0227772803680092,0.0956752099233625,0.0117794432064802,0.132675127809428,0.0228405713055336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,3.39902096986771,9.30777146704319,0.0779493791403043,0.18828970938921
"226",9.133,38.41,"509_All",NA,509,"Beldade et al., 2006","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"cryptobenthic fish","rocky subtidal",38.41,9.133,"Portugal",NA,NA,NA,NA,NA,1,0,0,0,0,"Table 2","All",5,"km^2",63.9,"m",NA,NA,NA,5e+06,"m^2",63.9,"m","Mixed inverts",15,NA,NA,NA,NA,NA,2002,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,2003,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,0.117783035656383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4.15741682052612,8.54213232985347,0.0200062744173324,NA
"227",-61.05,13.81,"524_Reserve",NA,524,"Hawkins et al., 2006","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"commercially relevant reef fish","coral reef",13.81,-61.05,"Caribbean",NA,NA,NA,NA,NA,1,0,0,0,0,"Figure 2e","Reserve",20,"km^2",375,"m^3",NA,NA,NA,2e+07,"m^2",375,"m^3","Mixed inverts",114,NA,NA,NA,NA,NA,1995,8,26.6,0.3,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.20312347560939,NA,NA,NA,114,NA,NA,NA,NA,NA,2002,8,31.6,0.4,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.27083130081252,NA,NA,NA,7,5,0.25,1.32013110427891,0.0213656713431681,0.172245904805213,0.000287428425736271,1.32013110427891,0.0217120147777542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,131.087094622343,0.0356280072633733,NA
"228",-61.05,13.81,"524_Fishery",NA,524,"Hawkins et al., 2006","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"commercially relevant reef fish","coral reef",13.81,-61.05,"Caribbean",NA,NA,NA,NA,NA,1,0,0,0,0,"Figure 2e","Fishery",20,"km^2",375,"m^3",NA,NA,NA,2e+07,"m^2",375,"m^3","Mixed inverts",83,NA,NA,NA,NA,NA,1995,8,25.5,0.4,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.64417343165772,NA,NA,NA,83,NA,NA,NA,NA,NA,2002,8,30.3,0.4,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.64417343165772,NA,NA,NA,7,4.8,0.32,1.31113673772978,0.02927433597899,0.172469260350943,0.000420334061224821,1.31113673772978,0.0293604607027553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,131.087094622343,0.0356280072633733,NA
"229",150.86,-34.55,"538_Lake Illawara",NA,538,"Jones and West, 2005","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"small seagrass fish","seagrass",-34.55,150.86,"Australia",NA,NA,NA,NA,NA,0,1,0,0,0,"Figure 3","Lake Illawara",300,"km^2",25,"m^2",NA,NA,NA,3e+08,"m^2",25,"m^2","Mixed inverts",12,NA,NA,NA,NA,NA,1997,10,6.9,1.3,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.50333209967908,NA,NA,NA,12,NA,NA,NA,NA,NA,1999,10,5.7,1.1,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.81051177665153,NA,NA,NA,2,-1.2,2.9,-0.277738896170997,0.168273726967631,-0.191055236762709,0.0727389727593949,-0.277738896170997,0.171150690066094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,7.61883687973022,NA,NA,15642.890625
"23",7.91,54.18,"88_15 m",NA,88,"WehKamp, 2013","AH",0,0,0,0,0,1,0,0,0,0,NA,NA,"demersal hardbottom fish","subtidal",54.18,7.91,"North Sea","Yes","Construction",NA,NA,"2010; 15 m; July",1,0,0,0,0,"Figure 6","15 m",189,"m^3",2,"m^2","Negative","",NA,189,"m^3",2,"m^2","Plants",6,NA,NA,NA,NA,NA,2009,8,1.39,NA,NA,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,2011,8,1.24,NA,NA,0.92,NA,NA,NA,NA,NA,NA,NA,NA,"Construction",NA,NA,NA,NA,2,-0.15,NA,NA,NA,-0.114192367525655,NA,NA,NA,0.0900000000000001,NA,NA,NA,0.102947969252442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2.77739350001017,49.9062490825671,0.161119250858056,NA
"230",150.86,-34.55,"538_St. Goerges",NA,538,"Jones and West, 2005","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"small seagrass fish","seagrass",-34.55,150.86,"Australia",NA,NA,NA,NA,NA,0,1,0,0,0,"Figure 3","St. Goerges",300,"km^2",25,"m^2",NA,NA,NA,3e+08,"m^2",25,"m^2","Mixed inverts",12,NA,NA,NA,NA,NA,1997,10,7.5,1,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.46410161513775,NA,NA,NA,12,NA,NA,NA,NA,NA,1999,10,6.2,0.5,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73205080756888,NA,NA,NA,2,-1.3,1.25,-0.458292556780805,0.171042334741681,-0.190353728491219,0.0242814198173199,-0.458292556780805,0.175522881174443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,7.61883687973022,NA,NA,15642.890625
"231",150.86,-34.55,"538_Lake Conjola",NA,538,"Jones and West, 2005","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"small seagrass fish","seagrass",-34.55,150.86,"Australia",NA,NA,NA,NA,NA,0,1,0,0,0,"Figure 3","Lake Conjola",300,"km^2",25,"m^2",NA,NA,NA,3e+08,"m^2",25,"m^2","Mixed inverts",12,NA,NA,NA,NA,NA,1997,10,10.3,0.8,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7712812921102,NA,NA,NA,12,NA,NA,NA,NA,NA,1999,10,9.7,0.9,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11769145362398,NA,NA,NA,2,-0.600000000000001,1.45,-0.196391056881779,0.167470196817149,-0.060018009726253,0.014641392647237,-0.196391056881779,0.170300098680327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,7.61883687973022,NA,NA,15642.890625
"232",150.86,-34.55,"538_Burrill Lake",NA,538,"Jones and West, 2005","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"small seagrass fish","seagrass",-34.55,150.86,"Australia",NA,NA,NA,NA,NA,0,1,0,0,0,"Figure 3","Burrill Lake",300,"km^2",25,"m^2",NA,NA,NA,3e+08,"m^2",25,"m^2","Mixed inverts",12,NA,NA,NA,NA,NA,1997,10,7.1,0.9,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11769145362398,NA,NA,NA,12,NA,NA,NA,NA,NA,1999,10,5.9,0.9,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11769145362398,NA,NA,NA,2,-1.2,1.62,-0.371602131828048,0.169543503007899,-0.185142433135596,0.039337415952761,-0.371602131828048,0.172397069588549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,7.61883687973022,NA,NA,15642.890625
"233",150.86,-34.55,"538_Coila Lake",NA,538,"Jones and West, 2005","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"small seagrass fish","seagrass",-34.55,150.86,"Australia",NA,NA,NA,NA,NA,0,1,0,0,0,"Figure 3","Coila Lake",300,"km^2",25,"m^2",NA,NA,NA,3e+08,"m^2",25,"m^2","Mixed inverts",12,NA,NA,NA,NA,NA,1997,10,4.1,0.6,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07846096908265,NA,NA,NA,12,NA,NA,NA,NA,NA,1999,10,5.6,0.5,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73205080756888,NA,NA,NA,2,1.5,0.61,0.756973715310961,0.178604358451493,0.311779624030842,0.0293877626898469,0.756973715310961,0.182005152356747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,7.61883687973022,NA,NA,15642.890625
"234",150.86,-34.55,"538_Wallaga Lake",NA,538,"Jones and West, 2005","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"small seagrass fish","seagrass",-34.55,150.86,"Australia",NA,NA,NA,NA,NA,0,1,0,0,0,"Figure 3","Wallaga Lake",300,"km^2",25,"m^2",NA,NA,NA,3e+08,"m^2",25,"m^2","Mixed inverts",12,NA,NA,NA,NA,NA,1997,10,10.6,0.5,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73205080756888,NA,NA,NA,12,NA,NA,NA,NA,NA,1999,10,13.8,1.1,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.81051177665153,NA,NA,NA,2,3.2,1.46,1.04382575543238,0.1893660876605,0.263814591045138,0.00857869830440443,1.04382575543238,0.202532590010062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,7.61883687973022,NA,NA,15642.890625
"235",-124.33,43.33,"547_Entrance",NA,547,"Miller and Shanks, 2005","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"larval demersal fish","estuarine mudflat",43.33,-124.33,"Oregon",NA,NA,NA,NA,NA,0,0,0,0,1,"Table 1","Entrance",6,"km^2",10,"l",NA,NA,NA,6e+06,"m^2",0.01,"m^3","Mixed inverts",12,NA,NA,NA,NA,NA,1998,6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,2001,6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,0.287682072451781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,-10.6853922882987,-0.0156277431821525,NA
"236",-124.33,43.33,"547_Mid-Slough",NA,547,"Miller and Shanks, 2005","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"larval demersal fish","estuarine mudflat",43.33,-124.33,"Oregon",NA,NA,NA,NA,NA,0,0,0,0,1,"Table 1","Mid-Slough",6,"km^2",10,"l",NA,NA,NA,6e+06,"m^2",0.01,"m^3","Mixed inverts",12,NA,NA,NA,NA,NA,2000,6,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,2001,6,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-4,NA,NA,NA,-0.211309093667207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,-10.6853922882987,-0.0156277431821525,NA
"237",-60,-63,"571_All",NA,571,"Cranmer et al., 2003","AH",0,0,0,0,0,1,1,0,0,0,NA,NA,"macrobenthic inverts","nearshore subtidal",-63,-60,"Antarctic",NA,NA,NA,NA,NA,0,0,0,1,0,"Table 4","All",4,"km",2000,"m",NA,NA,NA,4000,"m",2000,"m","Coral",4,NA,NA,NA,NA,NA,1999,11,NA,NA,NA,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,2000,11,NA,NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.05,NA,NA,NA,0.189241999638528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3.12711071968079,4.7080634276688,0.0191567292042798,NA
"238",-119.744814,34.400552,"745_ABUR",NA,745,"Byrnes et al. 2011","JEKB",0,0,1,0,0,0,0,0,0,0,NA,NA,"algae_richness","kelp",34.400552,-119.744814,"Santa Barbara, California",NA,NA,NA,NA,NA,1,0,0,0,0,"Derived LTER Data","ABUR",1,"km^2",80,"m^2",NA,NA,NA,1e+06,"m^2",80,"m^2","Fish",2,NA,NA,NA,NA,NA,2001,6,13.5,3.535533906,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.535533906,NA,NA,NA,2,NA,NA,NA,NA,NA,2009,6,8.5,7.778174593,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.778174593,NA,NA,NA,8,-5,36.4999999998332,-0.466926621633308,1.02725255874874,-0.462623521948113,0.452978673915042,-0.466926621633308,0.661470376413649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,3.08445509274801,7.43084398613769,0.0307969850017707,496.394958496094
"239",-120.141713,34.472511,"745_AHND",NA,745,"Byrnes et al. 2011","JEKB",0,0,1,0,0,0,0,0,0,0,NA,NA,"algae_richness","kelp",34.472511,-120.141713,"Santa Barbara, California",NA,NA,NA,NA,NA,1,0,0,0,0,"Derived LTER Data","AHND",1,"km^2",80,"m^2",NA,NA,NA,1e+06,"m^2",80,"m^2","Fish",2,NA,NA,NA,NA,NA,2001,6,15.5,0.707106781,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.707106781,NA,NA,NA,2,NA,NA,NA,NA,NA,2009,6,9.5,9.192388155,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.192388155,NA,NA,NA,8,-6,42.4999999959602,-0.519256389208887,1.03370339971678,-0.489548225318706,0.469184627003807,-0.519256389208888,0.679030390445888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,3.53700125217438,-1.02828762397593,-0.00388454918330181,1539.08178710938
"24",7.91,54.18,"88_20 m",NA,88,"WehKamp, 2013","AH",0,0,0,0,0,1,0,0,0,0,NA,NA,"demersal hardbottom fish","subtidal",54.18,7.91,"North Sea","Yes","Construction",NA,NA,"2010; 20 m; July",1,0,0,0,0,"Figure 6","20 m",189,"m^3",2,"m^2","Negative","",NA,189,"m^3",2,"m^2","Plants",6,NA,NA,NA,NA,NA,2009,8,1.6,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,2011,8,1.2,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,"Construction",NA,NA,NA,NA,2,-0.4,NA,NA,NA,-0.287682072451781,NA,NA,NA,-0.1,NA,NA,NA,-0.117783035656383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2.77739350001017,49.9062490825671,0.161119250858056,NA
