"QC","Study.ID","Reference","Collector","coral","plant","algae","fish","inverts","mobile.inverts","sessile.inverts","marine.mammals","phytoplankton","zooplankton","mesh.size","mesh.size.units","Descriptor.of.Taxa.Sampled","Sys","Lat","Long","Loc","Event.","Event.type","A.priori.","Year.of.Event","Notes","Vis","Trwl","Line","Drdg","Trp","Source","Site","SiSz","SiSz..units.","PltSz","PltSz..units.","Expected.Change.Direction","Event.Notes","Year","SiteSize","SiteSizeUnits","PlotSize","PlotSizeUnits","Taxa","yi.SppR.MD","vi.SppR.MD","yi.SppR.SMD","vi.SppR.SMD","yi.SppR.ROM","vi.SppR.ROM","yi.SppR.SMDH","vi.SppR.SMDH","yi.Shan.MD","vi.Shan.MD","yi.Shan.SMD","vi.Shan.SMD","yi.Shan.ROM","vi.Shan.ROM","yi.Shan.SMDH","vi.Shan.SMDH","yi.Even.MD","vi.Even.MD","yi.Even.SMD","vi.Even.SMD","yi.Even.ROM","vi.Even.ROM","yi.Even.SMDH","vi.Even.SMDH","n1","sub1","I1","ind1_error","ind1_error_type","P1","T1","T1m","SppR1","SppR1.Error","SppR1.Error.Type","Shan1","Shan1.Error","Shan1.Error.Type","Simps1","Simps1.Error","Simps1.Error.Type","Even1","Even1.Error","Even1.Error.Type","SppR1.SD","Shan1.SD","Simps1.SD","Even1.SD","n2","sub2","I2","ind2_error","ind2_error_type","P2","T2","T2m","SppR2","SppR2.Error","SppR2.Error.Type","Shan2","Shan2.Error","Shan2.Error.Type","Simps2","Simps2.Error","Simps2.Error.Type","Even2","Even2.Error","Even2.Error.Type","Event.type.2","SppR2.SD","Shan2.SD","Simps2.SD","Even2.SD","id","Duration","mean_imps","temp_change_rate_year","temp_change_rate_decade","temp_net_change"
NA,208,"Hussin et al. 2012","JD",0,0,0,0,1,1,1,0,0,0,NA,NA,"benthic macrofauna - assumed to be sessile + mobile (no species given)","subtidal mudflat",52.02451246,1.924952223,"Felixstowe, UK","Yes","low level of aggregate dredging (<1 h dredging within 100m block in 1995) was stopped","Yes","1995","Dredging in the area started in 1971, dredging stopped in 1996. This study looked at recovery of benthic infauna community.",0,0,0,1,0,"Figure 3 + Figure 5","low",NA,NA,0.1,"m^2",NA,NA,1995,NA,NA,0.1,"m^2","Coral",29.09090909,17.6885281575839,2.96231771018453,0.419383155401823,0.47473923397019,0.00462223601271229,2.96231771018453,0.4485667931729,NA,NA,NA,NA,NA,NA,NA,NA,-0.0354599759999999,0.000564297440387755,-0.63929982807081,0.210217606754284,-0.0431776157400061,0.000851484120984012,-0.63929982807081,0.215751964177205,10,1,136.492891,22.74881517,"95 % CI",NA,2001,1,47.87878788,4.848484848,"95 % CI",NA,NA,NA,"0.928210078",0.018913969,"95 % CI",0.83911589,0.025818399,"95% CI",7.82257924515065,NA,0.0305159294050088,0.0416555848872519,10,1,"255.9241706",45.49763033,"95 % CI",NA,2007,1,76.96969697,6.666666667,"95 % CI",NA,NA,NA,0.918750619,0.028378378,"95 % CI",0.803655914,0.03874552,"95% CI",NA,10.7560464636956,NA,0.0457858728475581,0.0625122920038812,"126",6,2.46273120244344,0.0170731532355786,0.170731532355786,0.785513957341513
NA,422,"Maliao et al 2008","MH",1,0,0,0,0,0,0,0,0,0,NA,NA,"all corals","coral reef",24.6669,-81.5442,"Florida Keys","No",NA,NA,NA,"Became a marine sanctuary in 1990",1,0,0,0,0,"Fig 5","Jaap",NA,NA,44,"m^2",NA,NA,NA,NA,NA,44,"m^2","Mixed",-0.973451330000001,NA,NA,NA,-0.0913497788221825,NA,NA,NA,0.085714285,NA,NA,NA,0.127833370428067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1996,NA,11.15044248,NA,NA,0.628571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2000,NA,10.17699115,NA,NA,0.714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"127",4,4.60857582092285,-0.000531347797005465,-0.00531347797005465,-0.0957546234130859
NA,422,"Maliao et al 2008","MH",1,0,0,0,0,0,0,0,0,0,NA,NA,"all corals","coral reef",24.6669,-81.5442,"Florida Keys","No",NA,NA,NA,NA,1,0,0,0,0,"Fig 5","Looe",NA,NA,44,"m^2",NA,NA,NA,NA,NA,44,"m^2","Mixed",-3.00884955,NA,NA,NA,-0.138432028272669,NA,NA,NA,-0.885714285,NA,NA,NA,-0.542864977026635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1996,NA,23.27433628,NA,NA,2.114285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2000,NA,20.26548673,NA,NA,1.228571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"128",4,4.60857582092285,-0.000531347797005465,-0.00531347797005465,-0.0957546234130859
NA,422,"Maliao et al 2008","MH",1,0,0,0,0,0,0,0,0,0,NA,NA,"all corals","coral reef",24.6669,-81.5442,"Florida Keys","No",NA,NA,NA,NA,1,0,0,0,0,"Fig 5","Rock",NA,NA,44,"m^2",NA,NA,NA,NA,NA,44,"m^2","Mixed",-4.15929203,NA,NA,NA,-0.257544977663064,NA,NA,NA,0.121428571,NA,NA,NA,0.0567765155958964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1996,NA,18.31858407,NA,NA,2.078571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2000,NA,14.15929204,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"129",4,4.60857582092285,-0.000531347797005465,-0.00531347797005465,-0.0957546234130859
NA,422,"Maliao et al 2008","MH",1,0,0,0,0,0,0,0,0,0,NA,NA,"all corals","coral reef",24.6669,-81.5442,"Florida Keys","No",NA,NA,NA,NA,1,0,0,0,0,"Fig 5","Sambo",NA,NA,44,"m^2",NA,NA,NA,NA,NA,44,"m^2","Mixed",-3.00884956,NA,NA,NA,-0.131974164267987,NA,NA,NA,-0.164285715,NA,NA,NA,-0.0915151092305767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1996,NA,24.33628319,NA,NA,1.878571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2000,NA,21.32743363,NA,NA,1.714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"130",4,4.60857582092285,-0.000531347797005465,-0.00531347797005465,-0.0957546234130859
NA,422,"Maliao et al 2008","MH",1,0,0,0,0,0,0,0,0,0,NA,NA,"all corals","coral reef",24.6669,-81.5442,"Florida Keys","No",NA,NA,NA,NA,1,0,0,0,0,"Fig 5","Sand",NA,NA,44,"m^2",NA,NA,NA,NA,NA,44,"m^2","Mixed",-0.973451320000002,NA,NA,NA,-0.0469169194279446,NA,NA,NA,-0.0785714290000001,NA,NA,NA,-0.0403724555091789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1996,NA,21.23893805,NA,NA,1.985714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2000,NA,20.26548673,NA,NA,1.907142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"131",4,4.60857582092285,-0.000531347797005465,-0.00531347797005465,-0.0957546234130859
NA,422,"Maliao et al 2008","MH",1,0,0,0,0,0,0,0,0,0,NA,NA,"all corals","coral reef",24.6669,-81.5442,"Florida Keys","No",NA,NA,NA,NA,1,0,0,0,0,"Fig 5","Smith",NA,NA,44,"m^2",NA,NA,NA,NA,NA,44,"m^2","Mixed",1.0619469,NA,NA,NA,0.0774580588411631,NA,NA,NA,0.0499999999999998,NA,NA,NA,0.0316053394181853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1996,NA,13.18584071,NA,NA,1.557142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2000,NA,14.24778761,NA,NA,1.607142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"132",4,4.60857582092285,-0.000531347797005465,-0.00531347797005465,-0.0957546234130859
NA,422,"Maliao et al 2008","MH",1,0,0,0,0,0,0,0,0,0,NA,NA,"all corals","coral reef",24.6669,-81.5442,"Florida Keys","No",NA,NA,NA,NA,1,0,0,0,0,"Fig 5","West",NA,NA,44,"m^2",NA,NA,NA,NA,NA,44,"m^2","Mixed",0,NA,NA,NA,0,NA,NA,NA,-0.0285714290000001,NA,NA,NA,-0.0165978916573289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1996,NA,17.25663717,NA,NA,1.735714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2000,NA,17.25663717,NA,NA,1.707142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"133",4,4.60857582092285,-0.000531347797005465,-0.00531347797005465,-0.0957546234130859
NA,422,"Maliao et al 2008","MH",1,0,0,0,0,0,0,0,0,0,NA,NA,"all corals","coral reef",24.6669,-81.5442,"Florida Keys","No",NA,NA,NA,NA,1,0,0,0,0,"Fig 5","Western",NA,NA,44,"m^2",NA,NA,NA,NA,NA,44,"m^2","Mixed",5.13274336,NA,NA,NA,0.207143209828905,NA,NA,NA,0.428571429,NA,NA,NA,0.256719847118408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1996,NA,22.30088496,NA,NA,1.464285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2000,NA,27.43362832,NA,NA,1.892857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134",4,4.60857582092285,-0.000531347797005465,-0.00531347797005465,-0.0957546234130859
NA,422,"Maliao et al 2008","MH",1,0,0,0,0,0,0,0,0,0,NA,NA,"all corals","coral reef",24.6669,-81.5442,"Florida Keys","No",NA,NA,NA,NA,1,0,0,0,0,"Fig 5","Alligator",NA,NA,44,"m^2",NA,NA,NA,NA,NA,44,"m^2","Mixed",0.97345133,NA,NA,NA,0.083699019073032,NA,NA,NA,-0.0357142859999999,NA,NA,NA,-0.0221738576677938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1996,NA,11.15044248,NA,NA,1.628571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2000,NA,12.12389381,NA,NA,1.592857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"135",4,4.60857582092285,-0.000531347797005465,-0.00531347797005465,-0.0957546234130859
NA,422,"Maliao et al 2008","MH",1,0,0,0,0,0,0,0,0,0,NA,NA,"all corals","coral reef",24.6669,-81.5442,"Florida Keys","No",NA,NA,NA,NA,1,0,0,0,0,"Fig 5","Dustan",NA,NA,44,"m^2",NA,NA,NA,NA,NA,44,"m^2","Mixed",-3.00884956,NA,NA,NA,-0.18038169209094,NA,NA,NA,-0.1,NA,NA,NA,-0.0549157576090426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1996,NA,18.2300885,NA,NA,1.871428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2000,NA,15.22123894,NA,NA,1.771428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136",4,4.60857582092285,-0.000531347797005465,-0.00531347797005465,-0.0957546234130859
NA,422,"Maliao et al 2008","MH",1,0,0,0,0,0,0,0,0,0,NA,NA,"all corals","coral reef",24.6669,-81.5442,"Florida Keys","No",NA,NA,NA,NA,1,0,0,0,0,"Fig 5","Long",NA,NA,44,"m^2",NA,NA,NA,NA,NA,44,"m^2","Mixed",5.132743365,NA,NA,NA,0.6167742019732,NA,NA,NA,1.085714286,NA,NA,NA,0.842316530483832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1996,NA,6.017699115,NA,NA,0.821428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2000,NA,11.15044248,NA,NA,1.907142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"137",4,4.60857582092285,-0.000531347797005465,-0.00531347797005465,-0.0957546234130859
NA,422,"Maliao et al 2008","MH",1,0,0,0,0,0,0,0,0,0,NA,NA,"all corals","coral reef",24.6669,-81.5442,"Florida Keys","No",NA,NA,NA,NA,1,0,0,0,0,"Fig 5","Sombrero",NA,NA,44,"m^2",NA,NA,NA,NA,NA,44,"m^2","Mixed",-4.95575221,NA,NA,NA,-0.298492988442793,NA,NA,NA,-0.4,NA,NA,NA,-0.195744577126095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1996,NA,19.20353982,NA,NA,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2000,NA,14.24778761,NA,NA,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138",4,4.60857582092285,-0.000531347797005465,-0.00531347797005465,-0.0957546234130859
NA,422,"Maliao et al 2008","MH",1,0,0,0,0,0,0,0,0,0,NA,NA,"all corals","coral reef",24.6669,-81.5442,"Florida Keys","No",NA,NA,NA,NA,1,0,0,0,0,"Fig 5","Tennessee",NA,NA,44,"m^2",NA,NA,NA,NA,NA,44,"m^2","Mixed",-7.07964601,NA,NA,NA,-0.362667878920773,NA,NA,NA,-0.271428571,NA,NA,NA,-0.127261779422248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1996,NA,23.27433628,NA,NA,2.271428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2000,NA,16.19469027,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139",4,4.60857582092285,-0.000531347797005465,-0.00531347797005465,-0.0957546234130859
NA,422,"Maliao et al 2008","MH",1,0,0,0,0,0,0,0,0,0,NA,NA,"all corals","coral reef",24.6669,-81.5442,"Florida Keys","No",NA,NA,NA,NA,1,0,0,0,0,"Fig 5","Turtle",NA,NA,44,"m^2",NA,NA,NA,NA,NA,44,"m^2","Mixed",2.03539823,NA,NA,NA,0.100301870688661,NA,NA,NA,-0.164285715,NA,NA,NA,-0.08032238918563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1996,NA,19.2920354,NA,NA,2.128571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2000,NA,21.32743363,NA,NA,1.964285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"140",4,4.60857582092285,-0.000531347797005465,-0.00531347797005465,-0.0957546234130859
NA,422,"Maliao et al 2008","MH",1,0,0,0,0,0,0,0,0,0,NA,NA,"all corals","coral reef",24.6669,-81.5442,"Florida Keys","No",NA,NA,NA,NA,1,0,0,0,0,"Fig 5","Admiral",NA,NA,44,"m^2",NA,NA,NA,NA,NA,44,"m^2","Mixed",2.035398232,NA,NA,NA,0.201552918889017,NA,NA,NA,0.021428572,NA,NA,NA,0.0571584153650032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1996,NA,9.115044248,NA,NA,0.364285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2000,NA,11.15044248,NA,NA,0.385714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"141",4,4.60857582092285,-0.000531347797005465,-0.00531347797005465,-0.0957546234130859
NA,422,"Maliao et al 2008","MH",1,0,0,0,0,0,0,0,0,0,NA,NA,"all corals","coral reef",24.6669,-81.5442,"Florida Keys","No",NA,NA,NA,NA,1,0,0,0,0,"Fig 5","Carysfort",NA,NA,44,"m^2",NA,NA,NA,NA,NA,44,"m^2","Mixed",-3.98230088,NA,NA,NA,-0.207639364524719,NA,NA,NA,0.0357142859999999,NA,NA,NA,0.0180836755779727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1996,NA,21.23893805,NA,NA,1.957142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2000,NA,17.25663717,NA,NA,1.992857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"142",4,4.60857582092285,-0.000531347797005465,-0.00531347797005465,-0.0957546234130859
NA,422,"Maliao et al 2008","MH",1,0,0,0,0,0,0,0,0,0,NA,NA,"all corals","coral reef",24.6669,-81.5442,"Florida Keys","No",NA,NA,NA,NA,1,0,0,0,0,"Fig 5","Conch",NA,NA,44,"m^2",NA,NA,NA,NA,NA,44,"m^2","Mixed",-5.13274336,NA,NA,NA,-0.328772487122069,NA,NA,NA,-0.314285714,NA,NA,NA,-0.164549386922561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1996,NA,18.31858407,NA,NA,2.071428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2000,NA,13.18584071,NA,NA,1.757142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"143",4,4.60857582092285,-0.000531347797005465,-0.00531347797005465,-0.0957546234130859
NA,422,"Maliao et al 2008","MH",1,0,0,0,0,0,0,0,0,0,NA,NA,"all corals","coral reef",24.6669,-81.5442,"Florida Keys","No",NA,NA,NA,NA,1,0,0,0,0,"Fig 5","Grecian",NA,NA,44,"m^2",NA,NA,NA,NA,NA,44,"m^2","Mixed",-5.04424779,NA,NA,NA,-0.345745873557713,NA,NA,NA,-0.442857143,NA,NA,NA,-0.360165349102959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1996,NA,17.25663717,NA,NA,1.464285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2000,NA,12.21238938,NA,NA,1.021428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"144",4,4.60857582092285,-0.000531347797005465,-0.00531347797005465,-0.0957546234130859
NA,422,"Maliao et al 2008","MH",1,0,0,0,0,0,0,0,0,0,NA,NA,"all corals","coral reef",24.6669,-81.5442,"Florida Keys","No",NA,NA,NA,NA,1,0,0,0,0,"Fig 5","Molasses",NA,NA,44,"m^2",NA,NA,NA,NA,NA,44,"m^2","Mixed",-1.0619469,NA,NA,NA,-0.0635134055513298,NA,NA,NA,0.114285715,NA,NA,NA,0.0610876923595407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1996,NA,17.25663717,NA,NA,1.814285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2000,NA,16.19469027,NA,NA,1.928571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"145",4,4.60857582092285,-0.000531347797005465,-0.00531347797005465,-0.0957546234130859
NA,422,"Maliao et al 2008","MH",1,0,0,0,0,0,0,0,0,0,NA,NA,"all corals","coral reef",24.6669,-81.5442,"Florida Keys","No",NA,NA,NA,NA,1,0,0,0,0,"Fig 5","Porter",NA,NA,44,"m^2",NA,NA,NA,NA,NA,44,"m^2","Mixed",0.97345133,NA,NA,NA,0.0619916761787494,NA,NA,NA,0.0357142860000002,NA,NA,NA,0.0160003414754735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1996,NA,15.22123894,NA,NA,2.214285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2000,NA,16.19469027,NA,NA,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"146",4,4.60857582092285,-0.000531347797005465,-0.00531347797005465,-0.0957546234130859
NA,2,"Husa et al 2014","MH",0,0,1,0,0,0,0,0,0,0,NA,NA,"kelp","kelp",60.1667,6,"Norway","No",NA,NA,NA,"T1 years between 1955-56",1,0,0,1,0,"Fig 3","64",800,"km^3",125000,"cm^3",NA,NA,NA,8e+11,"m^3",0.125,"m^3","Fish",13.84754469,NA,NA,NA,0.227704390005443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1955,NA,54.15245531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2009,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"147",54,3.53048396110535,NA,NA,NA
NA,2,"Husa et al 2014","MH",0,0,1,0,0,0,0,0,0,0,NA,NA,"kelp","kelp",60.1667,6,"Norway","No",NA,NA,NA,"T1 years between 1955-56",1,0,0,1,0,"Fig 3","63",800,"km^3",125000,"cm^3",NA,NA,NA,8e+11,"m^3",0.125,"m^3","Fish",15.89541812,NA,NA,NA,0.261843292312995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1955,NA,53.10458188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2009,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"148",54,3.53048396110535,NA,NA,NA
NA,2,"Husa et al 2014","MH",0,0,1,0,0,0,0,0,0,0,NA,NA,"kelp","kelp",60.1667,6,"Norway","No",NA,NA,NA,"T1 years between 1955-56",1,0,0,1,0,"Fig 3","6",800,"km^3",125000,"cm^3",NA,NA,NA,8e+11,"m^3",0.125,"m^3","Fish",9.51982741,NA,NA,NA,0.175965408311525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1955,NA,49.48017259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2009,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"149",54,3.53048396110535,NA,NA,NA
NA,2,"Husa et al 2014","MH",0,0,1,0,0,0,0,0,0,0,NA,NA,"kelp","kelp",60.1667,6,"Norway","No",NA,NA,NA,"T1 years between 1955-56",1,0,0,1,0,"Fig 3","60",800,"km^3",125000,"cm^3",NA,NA,NA,8e+11,"m^3",0.125,"m^3","Fish",27.28970618,NA,NA,NA,0.523082175131387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1955,NA,39.71029382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2009,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150",54,3.53048396110535,NA,NA,NA
NA,2,"Husa et al 2014","MH",0,0,1,0,0,0,0,0,0,0,NA,NA,"kelp","kelp",60.1667,6,"Norway","No",NA,NA,NA,"T1 years between 1955-56",1,0,0,1,0,"Fig 3","8",800,"km^3",125000,"cm^3",NA,NA,NA,8e+11,"m^3",0.125,"m^3","Fish",24.14197658,NA,NA,NA,0.550855308586644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1955,NA,32.85802342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2009,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"151",54,3.53048396110535,NA,NA,NA
NA,2,"Husa et al 2014","MH",0,0,1,0,0,0,0,0,0,0,NA,NA,"kelp","kelp",60.1667,6,"Norway","No",NA,NA,NA,"T1 years between 1955-56",1,0,0,1,0,"Fig 3","58",800,"km^3",125000,"cm^3",NA,NA,NA,8e+11,"m^3",0.125,"m^3","Fish",9.80480789,NA,NA,NA,0.178425314812302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1955,NA,50.19519211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2008,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"152",53,3.53048396110535,NA,NA,NA
NA,2,"Husa et al 2014","MH",0,0,1,0,0,0,0,0,0,0,NA,NA,"kelp","kelp",60.1667,6,"Norway","No",NA,NA,NA,"T1 years between 1955-56",1,0,0,1,0,"Fig 3","56",800,"km^3",125000,"cm^3",NA,NA,NA,8e+11,"m^3",0.125,"m^3","Fish",16.85679063,NA,NA,NA,0.358124734939229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1955,NA,39.14320937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2009,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"153",54,3.53048396110535,NA,NA,NA
NA,2,"Husa et al 2014","MH",0,0,1,0,0,0,0,0,0,0,NA,NA,"kelp","kelp",60.1667,6,"Norway","No",NA,NA,NA,"T1 years between 1955-56",1,0,0,1,0,"Fig 3","54",800,"km^3",125000,"cm^3",NA,NA,NA,8e+11,"m^3",0.125,"m^3","Fish",24.70906102,NA,NA,NA,0.568264603895965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1955,NA,32.29093898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2009,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"154",54,3.53048396110535,NA,NA,NA
